"person_id","first_name","last_name","primary_number","birth_date","birth_city","birth_state_province","birth_country","nationality","height","weight","active","shoots_catches","current_team_id","primary_position_code","created_at","updated_at"
8473867,"Greg","Rallo","37","1981-08-25 17:00:00-07","Gurnee","IL","USA","USA","6' 0""",195,False,"R",NULL,"C","2021-10-07 16:05:45.680019-07","2021-10-07 16:05:45.680019-07"
8475304,"Scott","Timmins","75","1989-09-10 17:00:00-07","Hamilton","ON","CAN","CAN","5' 11""",191,False,"L",NULL,"C","2021-10-07 16:05:46.150064-07","2021-10-07 16:05:46.150064-07"
8470804,"Mathieu","Roy","7","1983-08-09 17:00:00-07","St. Georges","QC","CAN","CAN","6' 2""",210,False,"R",NULL,"D","2021-10-07 16:05:46.945163-07","2021-10-07 16:05:46.945163-07"
8471312,"JT","Wyman","12","1986-02-26 16:00:00-08","Edina","MN","USA","USA","6' 2""",209,False,"R",NULL,"R","2021-10-07 16:05:47.580969-07","2021-10-07 16:05:47.580969-07"
8471683,"Brian","Lee","15","1987-03-25 16:00:00-08","Moorhead","MN","USA","USA","6' 3""",200,False,"R",NULL,"D","2021-10-07 16:05:48.051048-07","2021-10-07 16:05:48.051048-07"
8471705,"Brendan","Mikkelson","24","1987-06-21 17:00:00-07","Regina","SK","CAN","CAN","6' 3""",210,False,"L",NULL,"D","2021-10-07 16:05:48.479156-07","2021-10-07 16:05:48.479156-07"
8465012,"Tom","Poti","3","1977-03-21 16:00:00-08","Worcester","MA","USA","USA","6' 3""",190,False,"L",NULL,"D","2021-10-07 16:05:49.324894-07","2021-10-07 16:05:49.324894-07"
8471234,"Wojtek","Wolski","17","1986-02-23 16:00:00-08","Zabrze",NULL,"POL","POL","6' 3""",215,False,"L",NULL,"L","2021-10-07 16:05:49.95374-07","2021-10-07 16:05:49.95374-07"
8474649,"Tomas","Kundratek","36","1989-12-25 16:00:00-08","Prerov",NULL,"CZE","CZE","6' 2""",201,False,"R",NULL,"D","2021-10-07 16:05:50.448526-07","2021-10-07 16:05:50.448526-07"
8459514,"Jamal","Mayers","22","1974-10-23 17:00:00-07","Toronto","ON","CAN","CAN","6' 1""",222,False,"R",NULL,"R","2021-10-07 16:05:50.939858-07","2021-10-07 16:05:50.939858-07"
8474629,"Shawn","Lalonde","42","1990-03-09 16:00:00-08","Ottawa","ON","CAN","CAN","6' 1""",204,False,"R",NULL,"D","2021-10-07 16:05:51.546372-07","2021-10-07 16:05:51.546372-07"
8477243,"Drew","LeBlanc","14","1989-06-28 17:00:00-07","Duluth","MN","USA","USA","6' 0""",194,False,"L",NULL,"C","2021-10-07 16:05:51.975544-07","2021-10-07 16:05:51.975544-07"
8470273,"Ian","White","18","1984-06-03 17:00:00-07","Steinbach","MB","CAN","CAN","5' 10""",191,False,"R",NULL,"D","2021-10-07 16:05:52.43437-07","2021-10-07 16:05:52.43437-07"
8473569,"Jan","Mursak","39","1988-01-19 16:00:00-08","Maribor",NULL,"SVN","SVN","5' 11""",190,False,"R",NULL,"L","2021-10-07 16:05:52.891859-07","2021-10-07 16:05:52.891859-07"
8471859,"Sergei","Kostitsyn","74","1987-03-19 16:00:00-08","Novopolotsk",NULL,"BLR","BLR","6' 0""",196,False,"L",NULL,"L","2021-10-07 16:05:53.456432-07","2021-10-07 16:05:53.456432-07"
8471912,"Kevin","Henderson","46","1986-12-02 16:00:00-08","Toronto","ON","CAN","CAN","6' 3""",210,False,"L",NULL,"L","2021-10-07 16:05:54.187383-07","2021-10-07 16:05:54.187383-07"
8475893,"Joonas","Rask","72","1990-03-23 16:00:00-08","Savonlinna",NULL,"FIN","FIN","5' 11""",168,False,"R",NULL,"C","2021-10-07 16:05:54.690069-07","2021-10-07 16:05:54.690069-07"
8476835,"Daniel","Bang","50","1987-04-18 17:00:00-07","Stockholm",NULL,"SWE","SWE","6' 3""",208,False,"L",NULL,"L","2021-10-07 16:05:55.049058-07","2021-10-07 16:05:55.049058-07"
8459457,"Jamie","Langenbrunner","15","1975-07-23 17:00:00-07","Cloquet","MN","USA","USA","6' 1""",205,False,"R",NULL,"R","2021-10-07 16:05:55.53106-07","2021-10-07 16:05:55.53106-07"
8459687,"Scott","Nichol","12","1974-12-30 16:00:00-08","Edmonton","AB","CAN","CAN","5' 8""",179,False,"R",NULL,"C","2021-10-07 16:05:56.145608-07","2021-10-07 16:05:56.145608-07"
8468434,"Andy","McDonald","10","1977-08-24 17:00:00-07","Strathroy","ON","CAN","CAN","5' 10""",175,False,"L",NULL,"C","2021-10-07 16:05:56.530851-07","2021-10-07 16:05:56.530851-07"
8469685,"Andrew","Murray","23","1981-11-05 16:00:00-08","Selkirk","MB","CAN","CAN","6' 2""",210,False,"L",NULL,"C","2021-10-07 16:05:56.895905-07","2021-10-07 16:05:56.895905-07"
8464994,"Steve","Begin","28","1978-06-13 17:00:00-07","Trois-Rivières","QC","CAN","CAN","6' 0""",192,False,"L",NULL,"L","2021-10-07 16:05:57.482223-07","2021-10-07 16:05:57.482223-07"
8470265,"Anton","Babchuk","33","1984-05-05 17:00:00-07","Kiev",NULL,"UKR","UKR","6' 5""",200,False,"R",NULL,"D","2021-10-07 16:05:57.997977-07","2021-10-07 16:05:57.997977-07"
8471321,"Brett","Carson","3","1985-11-28 16:00:00-08","Regina","SK","CAN","CAN","6' 4""",210,False,"R",NULL,"D","2021-10-07 16:05:58.499243-07","2021-10-07 16:05:58.499243-07"
8474049,"Akim","Aliu","29","1989-04-23 17:00:00-07","Okene",NULL,"NGA","NGA","6' 4""",225,False,"R",NULL,"R","2021-10-07 16:05:58.965643-07","2021-10-07 16:05:58.965643-07"
8474844,"Carter","Bancks","46","1989-08-08 17:00:00-07","Calgary","AB","CAN","CAN","5' 11""",181,False,"L",NULL,"L","2021-10-07 16:05:59.638089-07","2021-10-07 16:05:59.638089-07"
8476834,"Roman","Cervenka","10","1985-12-09 16:00:00-08","Praha",NULL,"CZE","CZE","5' 11""",201,False,"L",NULL,"C","2021-10-07 16:06:00.29197-07","2021-10-07 16:06:00.29197-07"
8460577,"Milan","Hejduk","23","1976-02-13 16:00:00-08","Usti",NULL,"CZE","CZE","6' 0""",190,False,"R",NULL,"R","2021-10-07 16:06:00.994708-07","2021-10-07 16:06:00.994708-07"
8468636,"Greg","Zanon","4","1980-06-04 17:00:00-07","Burnaby","BC","CAN","CAN","5' 11""",201,False,"L",NULL,"D","2021-10-07 16:06:01.379464-07","2021-10-07 16:06:01.379464-07"
8474705,"Mark","Olver","10","1987-12-31 16:00:00-08","Burnaby","BC","CAN","CAN","5' 10""",170,False,"L",NULL,"C","2021-10-07 16:06:01.963808-07","2021-10-07 16:06:01.963808-07"
8465050,"Eric","Belanger","20","1977-12-15 16:00:00-08","Sherbrooke","QC","CAN","CAN","5' 11""",185,False,"L",NULL,"C","2021-10-07 16:07:01.149098-07","2021-10-07 16:07:01.149098-07"
8468660,"Darcy","Hordichuk","16","1980-08-09 17:00:00-07","Kamsack","SK","CAN","CAN","6' 1""",215,False,"L",NULL,"L","2021-10-07 16:07:01.633941-07","2021-10-07 16:07:01.633941-07"
8471402,"Lennart","Petrell","37","1984-04-12 16:00:00-08","Helsinki",NULL,"FIN","FIN","6' 3""",215,False,"L",NULL,"L","2021-10-07 16:07:02.141443-07","2021-10-07 16:07:02.141443-07"
8473525,"Theo","Peckham","70","1987-11-09 16:00:00-08","Richmond Hill","ON","CAN","CAN","6' 2""",246,False,"L",NULL,"D","2021-10-07 16:07:02.595019-07","2021-10-07 16:07:02.595019-07"
8474719,"Teemu","Hartikainen","56","1990-05-02 17:00:00-07","Kuopio",NULL,"FIN","FIN","6' 1""",214,False,"L",NULL,"C","2021-10-07 16:07:02.998159-07","2021-10-07 16:07:02.998159-07"
8471216,"Cam","Barker","18","1986-04-03 16:00:00-08","Winnipeg","MB","CAN","CAN","6' 3""",223,False,"L",NULL,"D","2021-10-07 16:07:03.767031-07","2021-10-07 16:07:03.767031-07"
8471409,"Andrew","Gordon","20","1985-12-12 16:00:00-08","Porters Lake","NS","CAN","CAN","6' 0""",194,False,"R",NULL,"R","2021-10-07 16:07:04.287948-07","2021-10-07 16:07:04.287948-07"
8471810,"Derek","Joslin","38","1987-03-16 16:00:00-08","Richmond Hill","ON","CAN","CAN","6' 1""",210,False,"L",NULL,"D","2021-10-07 16:07:04.801001-07","2021-10-07 16:07:04.801001-07"
8474035,"Bill","Sweatt","42","1988-09-20 17:00:00-07","Elburn","IL","USA","USA","6' 0""",190,False,"L",NULL,"L","2021-10-07 16:07:05.290183-07","2021-10-07 16:07:05.290183-07"
8460561,"Sheldon","Souray","44","1976-07-12 17:00:00-07","Elk Point","AB","CAN","CAN","6' 4""",231,False,"L",NULL,"D","2021-10-07 16:07:05.853651-07","2021-10-07 16:07:05.853651-07"
8465042,"Toni","Lydman","32","1977-09-24 17:00:00-07","Lahti",NULL,"FIN","FIN","6' 2""",213,False,"L",NULL,"D","2021-10-07 16:07:06.278158-07","2021-10-07 16:07:06.278158-07"
8468695,"Matthew","Lombardi","18","1982-03-17 16:00:00-08","Montréal","QC","CAN","CAN","5' 11""",195,False,"L",NULL,"C","2021-10-07 16:07:07.073875-07","2021-10-07 16:07:07.073875-07"
8471521,"Brad","Staubitz","25","1984-07-27 17:00:00-07","Edmonton","AB","CAN","CAN","6' 1""",207,False,"R",NULL,"R","2021-10-07 16:07:07.552073-07","2021-10-07 16:07:07.552073-07"
8472370,"Jordan","Hendry","40","1984-02-22 16:00:00-08","Lanigan","SK","CAN","CAN","6' 0""",194,False,"L",NULL,"D","2021-10-07 16:07:08.007709-07","2021-10-07 16:07:08.007709-07"
8467543,"Toby","Petersen","34","1978-10-26 17:00:00-07","Minneapolis","MN","USA","USA","5' 10""",195,False,"L",NULL,"C","2021-10-07 16:07:08.648388-07","2021-10-07 16:07:08.648388-07"
8470777,"Francis","Wathier","48","1984-12-06 16:00:00-08","St. Isidore","ON","CAN","CAN","6' 4""",210,False,"L",NULL,"L","2021-10-07 16:07:09.229354-07","2021-10-07 16:07:09.229354-07"
8471807,"Tom","Wandell","23","1987-01-28 16:00:00-08","Sodertalje",NULL,"SWE","SWE","6' 1""",200,False,"L",NULL,"C","2021-10-07 16:07:09.958457-07","2021-10-07 16:07:09.958457-07"
8474032,"Nick","Petrecki","54","1989-07-10 17:00:00-07","Schenectady","NY","USA","USA","6' 3""",230,False,"L",NULL,"D","2021-10-07 16:07:11.443272-07","2021-10-07 16:07:11.443272-07"
8459053,"Adrian","Aucoin","33","1973-07-02 17:00:00-07","Ottawa","ON","CAN","CAN","6' 2""",215,False,"R",NULL,"D","2021-10-07 16:07:11.878552-07","2021-10-07 16:07:11.878552-07"
8459492,"Vinny","Prospal","22","1975-02-16 16:00:00-08","Ceské Budejovice",NULL,"CZE","CZE","6' 2""",191,False,"L",NULL,"L","2021-10-07 16:07:12.287451-07","2021-10-07 16:07:12.287451-07"
8474121,"Colton","Gillies","9","1989-02-11 16:00:00-08","White Rock","BC","CAN","CAN","6' 4""",208,False,"L",NULL,"C","2021-10-07 16:07:12.949689-07","2021-10-07 16:07:12.949689-07"
8465122,"Brett","Clark","5","1976-12-22 16:00:00-08","Wapella","SK","CAN","CAN","6' 0""",194,False,"L",NULL,"D","2021-10-07 16:07:13.511665-07","2021-10-07 16:07:13.511665-07"
8467353,"Nik","Antropov","80","1980-02-17 16:00:00-08","Ust-Kamenogorsk",NULL,"KAZ","KAZ","6' 6""",245,False,"L",NULL,"C","2021-10-07 16:07:14.662461-07","2021-10-07 16:07:14.662461-07"
8468704,"Antti","Miettinen","20","1980-07-02 17:00:00-07","Hämeenlinna",NULL,"FIN","FIN","6' 0""",190,False,"R",NULL,"R","2021-10-07 16:07:15.132596-07","2021-10-07 16:07:15.132596-07"
8469581,"Kyle","Wellwood","13","1983-05-15 17:00:00-07","Windsor","ON","CAN","CAN","5' 10""",181,False,"R",NULL,"C","2021-10-07 16:07:15.894908-07","2021-10-07 16:07:15.894908-07"
8470061,"Derek","Meech","7","1984-04-20 16:00:00-08","Winnipeg","MB","CAN","CAN","5' 11""",200,False,"L",NULL,"D","2021-10-07 16:07:16.340842-07","2021-10-07 16:07:16.340842-07"
8471451,"Aaron","Gagnon","21","1986-04-23 16:00:00-08","Quesnel","BC","CAN","CAN","5' 11""",186,False,"R",NULL,"C","2021-10-07 16:07:17.078869-07","2021-10-07 16:07:17.078869-07"
8460465,"Petr","Sykora","15","1976-11-18 16:00:00-08","Plzen",NULL,"CZE","CZE","6' 0""",190,False,"L",NULL,"R","2021-10-07 16:07:17.883935-07","2021-10-07 16:07:17.883935-07"
8471365,"Steven","Zalewski","10","1986-08-19 17:00:00-07","Utica","NY","USA","USA","6' 0""",195,False,"L",NULL,"C","2021-10-07 16:07:18.497958-07","2021-10-07 16:07:18.497958-07"
8472355,"Rod","Pelley","10","1984-08-31 17:00:00-07","Kitimat","BC","CAN","CAN","6' 0""",205,False,"L",NULL,"C","2021-10-07 16:07:18.931667-07","2021-10-07 16:07:18.931667-07"
8473592,"Vladimir","Zharkov","18","1988-01-09 16:00:00-08","Elektrostal",NULL,"RUS","RUS","6' 1""",205,False,"L",NULL,"R","2021-10-07 16:07:19.354427-07","2021-10-07 16:07:19.354427-07"
8473999,"Nick","Palmieri","32","1989-07-11 17:00:00-07","Utica","NY","USA","USA","6' 3""",220,False,"R",NULL,"R","2021-10-07 16:07:19.795926-07","2021-10-07 16:07:19.795926-07"
8458525,"Brian","Rolston","12","1973-02-20 16:00:00-08","Flint","MI","USA","USA","6' 2""",215,False,"L",NULL,"R","2021-10-07 16:07:20.274241-07","2021-10-07 16:07:20.274241-07"
8458541,"Steve","Staios","24","1973-07-27 17:00:00-07","Hamilton","ON","CAN","CAN","6' 1""",200,False,"R",NULL,"D","2021-10-07 16:07:20.670711-07","2021-10-07 16:07:20.670711-07"
8467579,"Trevor","Gillies","14","1979-01-29 16:00:00-08","Cambridge","ON","CAN","CAN","6' 3""",231,False,"L",NULL,"L","2021-10-07 16:07:21.152553-07","2021-10-07 16:07:21.152553-07"
8469684,"Milan","Jurcina","27","1983-06-06 17:00:00-07","Liptovsky Mikulas",NULL,"SVK","SVK","6' 4""",253,False,"R",NULL,"D","2021-10-07 16:07:21.681775-07","2021-10-07 16:07:21.681775-07"
8473456,"Rhett","Rakhshani","49","1988-03-05 16:00:00-08","Orange","CA","USA","USA","5' 10""",182,False,"R",NULL,"R","2021-10-07 16:07:22.194531-07","2021-10-07 16:07:22.194531-07"
8473501,"Ty","Wishart","8","1988-05-18 17:00:00-07","Belleville","ON","CAN","CAN","6' 4""",225,False,"L",NULL,"D","2021-10-07 16:07:22.637034-07","2021-10-07 16:07:22.637034-07"
8468224,"Sean","Avery","16","1980-04-09 16:00:00-08","North York","ON","CAN","CAN","5' 10""",195,False,"L",NULL,"L","2021-10-07 16:07:23.25251-07","2021-10-07 16:07:23.25251-07"
8469480,"Jeff","Woywitka","29","1983-08-31 17:00:00-07","Vermilion","AB","CAN","CAN","6' 3""",227,False,"L",NULL,"D","2021-10-07 16:07:23.654556-07","2021-10-07 16:07:23.654556-07"
8469516,"Brendan","Bell","39","1983-03-30 16:00:00-08","Ottawa","ON","CAN","CAN","6' 2""",205,False,"L",NULL,"D","2021-10-07 16:07:24.046396-07","2021-10-07 16:07:24.046396-07"
8470299,"Erik","Christensen","26","1983-12-16 16:00:00-08","Edmonton","AB","CAN","CAN","6' 1""",200,False,"L",NULL,"C","2021-10-07 16:07:24.803829-07","2021-10-07 16:07:24.803829-07"
8470301,"Andre","Deveaux","56","1984-02-22 16:00:00-08","Freeport",NULL,"BHS","BHS","6' 3""",239,False,"R",NULL,"C","2021-10-07 16:07:25.245158-07","2021-10-07 16:07:25.245158-07"
8471714,"Michael","Sauer","38","1987-08-06 17:00:00-07","St. Cloud","MN","USA","USA","6' 3""",213,False,"R",NULL,"D","2021-10-07 16:07:25.72411-07","2021-10-07 16:07:25.72411-07"
8459424,"Chris","Pronger",NULL,"1974-10-09 17:00:00-07","Dryden","ON","CAN","CAN","6' 6""",220,False,"L",NULL,"D","2021-10-07 16:07:26.206155-07","2021-10-07 16:07:26.206155-07"
8465210,"Pavel","Kubina","13","1977-04-14 16:00:00-08","Celadna",NULL,"CZE","CZE","6' 4""",258,False,"R",NULL,"D","2021-10-07 16:07:26.898836-07","2021-10-07 16:07:26.898836-07"
8467408,"Matt","Walker","8","1980-04-06 16:00:00-08","Beaverlodge","AB","CAN","CAN","6' 4""",215,False,"R",NULL,"D","2021-10-07 16:07:27.341671-07","2021-10-07 16:07:27.341671-07"
8474163,"Kevin","Marshall","60","1989-03-09 16:00:00-08","Boucherville","QC","CAN","CAN","6' 1""",191,False,"L",NULL,"D","2021-10-07 16:07:27.955246-07","2021-10-07 16:07:27.955246-07"
8474631,"Marc-Andre","Bourdon","43","1989-09-16 17:00:00-07","St-Hyacinthe","QC","CAN","CAN","6' 0""",206,False,"L",NULL,"D","2021-10-07 16:07:28.430215-07","2021-10-07 16:07:28.430215-07"
8475603,"Ben","Holmstrom","26","1987-04-08 17:00:00-07","Colorado Springs","CO","USA","USA","6' 1""",203,False,"R",NULL,"C","2021-10-07 16:07:28.885981-07","2021-10-07 16:07:28.885981-07"
8460541,"Richard","Park","12","1976-05-26 17:00:00-07","Seoul",NULL,"KOR","USA","5' 11""",190,False,"R",NULL,"R","2021-10-07 16:07:29.382739-07","2021-10-07 16:07:29.382739-07"
8468789,"Jason","Williams","19","1980-08-10 17:00:00-07","London","ON","CAN","CAN","5' 11""",192,False,"R",NULL,"C","2021-10-07 16:07:30.055573-07","2021-10-07 16:07:30.055573-07"
8470678,"Alexandre","Picard","54","1985-07-04 17:00:00-07","Gatineau","QC","CAN","CAN","6' 3""",215,False,"L",NULL,"D","2021-10-07 16:07:30.504287-07","2021-10-07 16:07:30.504287-07"
8473539,"Carl","Sneep","44","1987-11-04 16:00:00-08","St. Louis Park","MN","USA","USA","6' 4""",210,False,"R",NULL,"D","2021-10-07 16:07:31.213783-07","2021-10-07 16:07:31.213783-07"
8465056,"Trent","Whitfield","42","1977-06-16 17:00:00-07","Alameda","SK","CAN","CAN","5' 11""",209,False,"L",NULL,"C","2021-10-07 16:07:32.038913-07","2021-10-07 16:07:32.038913-07"
8470636,"Josh","Hennessy","62","1985-02-06 16:00:00-08","Brockton","MA","USA","USA","6' 0""",200,False,"L",NULL,"C","2021-10-07 16:07:32.635151-07","2021-10-07 16:07:32.635151-07"
8474045,"Zach","Hamill","52","1988-09-22 17:00:00-07","Vancouver","BC","CAN","CAN","5' 11""",180,False,"R",NULL,"C","2021-10-07 16:07:33.200509-07","2021-10-07 16:07:33.200509-07"
8474607,"Max","Sauve","74","1990-01-29 16:00:00-08","Tours",NULL,"FRA","CAN","6' 0""",185,False,"L",NULL,"C","2021-10-07 16:07:33.699047-07","2021-10-07 16:07:33.699047-07"
8476211,"Carter","Camper",NULL,"1988-07-05 17:00:00-07","Cleveland","OH","USA","USA","5' 9""",176,False,"R",NULL,"C","2021-10-07 16:07:34.185211-07","2021-10-07 16:07:34.185211-07"
8469582,"Colin","Stuart","49","1982-07-07 17:00:00-07","Rochester","MN","USA","USA","6' 2""",205,False,"L",NULL,"L","2021-10-07 16:07:34.988967-07","2021-10-07 16:07:34.988967-07"
8473898,"Paul","Szczechura","58","1985-11-29 16:00:00-08","Brantford","ON","CAN","CAN","5' 10""",186,False,"R",NULL,"C","2021-10-07 16:07:35.550852-07","2021-10-07 16:07:35.550852-07"
8474500,"Derek","Whitmore","71","1984-12-16 16:00:00-08","Rochester","NY","USA","USA","5' 10""",190,False,"L",NULL,"L","2021-10-07 16:07:36.005242-07","2021-10-07 16:07:36.005242-07"
8475102,"Travis","Turnbull","65","1986-07-06 17:00:00-07","St. Louis","MO","USA","USA","6' 0""",193,False,"R",NULL,"C","2021-10-07 16:07:36.473389-07","2021-10-07 16:07:36.473389-07"
8467439,"Jaroslav","Spacek","8","1974-02-10 16:00:00-07","Rokycany",NULL,"CZE","CZE","6' 0""",210,False,"L",NULL,"D","2021-10-07 16:07:36.976237-07","2021-10-07 16:07:36.976237-07"
8468463,"Mathieu","Darche","52","1976-11-25 16:00:00-08","Montréal","QC","CAN","CAN","6' 1""",215,False,"L",NULL,"L","2021-10-07 16:07:37.45382-07","2021-10-07 16:07:37.45382-07"
8470329,"Chris","Campoli","17","1984-07-08 17:00:00-07","Mississauga","ON","CAN","CAN","6' 0""",200,False,"L",NULL,"D","2021-10-07 16:07:37.873758-07","2021-10-07 16:07:37.873758-07"
8470603,"Andrei","Kostitsyn","46","1985-02-02 16:00:00-08","Novopolotsk",NULL,"BLR","BLR","6' 0""",214,False,"L",NULL,"L","2021-10-07 16:07:38.663879-07","2021-10-07 16:07:38.663879-07"
8471229,"Petteri","Nokelainen","15","1986-01-15 16:00:00-08","Imatra",NULL,"FIN","FIN","6' 1""",201,False,"R",NULL,"C","2021-10-07 16:07:39.152565-07","2021-10-07 16:07:39.152565-07"
8473608,"Blake","Geoffrion","57","1988-02-02 16:00:00-08","Plantation","FL","USA","USA","6' 1""",190,False,"L",NULL,"C","2021-10-07 16:10:09.794671-07","2021-10-07 16:10:09.794671-07"
8475372,"Andreas","Engqvist","63","1987-12-22 16:00:00-08","Stockholm",NULL,"SWE","SWE","6' 4""",199,False,"R",NULL,"C","2021-10-07 16:10:10.283591-07","2021-10-07 16:10:10.283591-07"
8474566,"Nikita","Filatov","21","1990-05-24 17:00:00-07","Moscow",NULL,"RUS","RUS","6' 0""",190,False,"R",NULL,"L","2021-10-07 16:10:10.957525-07","2021-10-07 16:10:10.957525-07"
8474670,"Andre","Petersson","20","1990-09-10 17:00:00-07","Olofstrom",NULL,"SWE","SWE","5' 9""",175,False,"R",NULL,"R","2021-10-07 16:10:11.405074-07","2021-10-07 16:10:11.405074-07"
8467878,"Tim","Connolly","12","1981-05-06 17:00:00-07","Syracuse","NY","USA","USA","6' 1""",190,False,"R",NULL,"C","2021-10-07 16:10:12.659602-07","2021-10-07 16:10:12.659602-07"
8470697,"Philippe","Dupuis","49","1985-04-23 16:00:00-08","Laval","QC","CAN","CAN","6' 0""",196,False,"R",NULL,"C","2021-10-07 16:10:13.172444-07","2021-10-07 16:10:13.172444-07"
8470986,"Darryl","Boyce","43","1984-07-06 17:00:00-07","Summerside","PE","CAN","CAN","6' 0""",200,False,"L",NULL,"C","2021-10-07 16:10:13.570671-07","2021-10-07 16:10:13.570671-07"
8470618,"Anthony","Stewart","21","1985-01-04 16:00:00-08","LaSalle","QC","CAN","CAN","6' 3""",230,False,"R",NULL,"R","2021-10-07 16:10:14.348467-07","2021-10-07 16:10:14.348467-07"
8474220,"Jerome","Samson","71","1987-09-03 17:00:00-07","Greenfield Park","QC","CAN","CAN","6' 0""",195,False,"R",NULL,"R","2021-10-07 16:10:14.840634-07","2021-10-07 16:10:14.840634-07"
8464979,"Marco","Sturm","16","1978-09-07 17:00:00-07","Dingolfing",NULL,"DEU","DEU","6' 0""",196,False,"L",NULL,"L","2021-10-07 16:10:15.573323-07","2021-10-07 16:10:15.573323-07"
8465059,"Matt","Bradley","22","1978-06-12 17:00:00-07","Stittsville","ON","CAN","CAN","6' 3""",200,False,"R",NULL,"R","2021-10-07 16:10:16.050759-07","2021-10-07 16:10:16.050759-07"
8466371,"John","Madden","10","1973-05-03 17:00:00-07","Toronto","ON","CAN","CAN","5' 11""",190,False,"L",NULL,"C","2021-10-07 16:10:16.576656-07","2021-10-07 16:10:16.576656-07"
8470005,"Mark","Cullen","36","1978-10-27 17:00:00-07","Moorhead","MN","USA","USA","5' 11""",182,False,"L",NULL,"C","2021-10-07 16:10:17.079771-07","2021-10-07 16:10:17.079771-07"
8472361,"Bill","Thomas","37","1983-06-19 17:00:00-07","Pittsburgh","PA","USA","USA","6' 1""",185,False,"R",NULL,"R","2021-10-07 16:10:17.609061-07","2021-10-07 16:10:17.609061-07"
8473444,"Jon","Matsumoto","17","1986-10-12 17:00:00-07","Ottawa","ON","CAN","CAN","6' 0""",185,False,"L",NULL,"C","2021-10-07 16:10:18.034036-07","2021-10-07 16:10:18.034036-07"
8474153,"Michal","Repik",NULL,"1988-12-30 16:00:00-08","Vlasim",NULL,"CZE","CZE","5' 10""",180,False,"R",NULL,"R","2021-10-07 16:10:26.50608-07","2021-10-07 16:10:26.50608-07"
8467915,"Mike","Commodore","23","1979-11-06 16:00:00-08","Fort Saskatchewan","AB","CAN","CAN","6' 4""",227,False,"R",NULL,"D","2021-10-07 16:10:27.26578-07","2021-10-07 16:10:27.26578-07"
8471634,"Ryan","Shannon","22","1983-03-01 16:00:00-08","Darien","CT","USA","USA","5' 9""",175,False,"R",NULL,"R","2021-10-07 16:10:27.731861-07","2021-10-07 16:10:27.731861-07"
8471668,"Mattias","Ritola","21","1987-03-13 16:00:00-08","Borlange",NULL,"SWE","SWE","6' 0""",192,False,"L",NULL,"C","2021-10-07 16:10:28.146662-07","2021-10-07 16:10:28.146662-07"
8475104,"Evan","Oberg","43","1988-02-15 16:00:00-08","Forestburg","AB","CAN","CAN","6' 0""",191,False,"L",NULL,"D","2021-10-07 16:10:28.786765-07","2021-10-07 16:10:28.786765-07"
8470294,"DJ","King","17","1984-06-26 17:00:00-07","Meadow Lake","SK","CAN","CAN","6' 3""",231,False,"L",NULL,"L","2021-10-07 16:10:29.714949-07","2021-10-07 16:10:29.714949-07"
8473913,"Sean","Collins","62","1983-10-29 17:00:00-07","Troy","MI","USA","USA","6' 1""",205,False,"R",NULL,"D","2021-10-07 16:10:30.207246-07","2021-10-07 16:10:30.207246-07"
8474383,"Joel","Rechlicz","28","1987-06-13 17:00:00-07","Brookfield","WI","USA","USA","6' 4""",220,False,"R",NULL,"R","2021-10-07 16:10:30.674345-07","2021-10-07 16:10:30.674345-07"
8458637,"Sean","O'Donnell","6","1971-10-12 17:00:00-07","Ottawa","ON","CAN","CAN","6' 2""",238,False,"L",NULL,"D","2021-10-07 16:10:31.171435-07","2021-10-07 16:10:31.171435-07"
8459461,"Brendan","Morrison","17","1975-08-14 17:00:00-07","Pitt Meadows","BC","CAN","CAN","5' 11""",176,False,"L",NULL,"C","2021-10-07 16:10:31.56924-07","2021-10-07 16:10:31.56924-07"
8459596,"Andrew","Brunette","15","1973-08-23 17:00:00-07","Sudbury","ON","CAN","CAN","6' 1""",215,False,"L",NULL,"L","2021-10-07 16:10:32.004948-07","2021-10-07 16:10:32.004948-07"
8468927,"Steve","Montador","5","1979-12-20 16:00:00-08","Vancouver","BC","CAN","CAN","6' 0""",210,False,"R",NULL,"D","2021-10-07 16:10:32.51247-07","2021-10-07 16:10:32.51247-07"
8471279,"Sami","Lepisto","20","1984-10-16 17:00:00-07","Espoo",NULL,"FIN","FIN","6' 1""",193,False,"L",NULL,"D","2021-10-07 16:10:33.080574-07","2021-10-07 16:10:33.080574-07"
8457063,"Nicklas","Lidstrom","5","1970-04-27 17:00:00-07","Vasteras",NULL,"SWE","SWE","6' 1""",192,False,"L",NULL,"D","2021-10-07 16:10:33.690359-07","2021-10-07 16:10:33.690359-07"
8460743,"Tomas","Holmstrom","96","1973-01-22 16:00:00-08","Pitea",NULL,"SWE","SWE","6' 0""",200,False,"L",NULL,"L","2021-10-07 16:10:34.15216-07","2021-10-07 16:10:34.15216-07"
8467928,"Doug","Janik","37","1980-03-25 16:00:00-08","Agawam","MA","USA","USA","6' 2""",211,False,"L",NULL,"D","2021-10-07 16:10:34.592953-07","2021-10-07 16:10:34.592953-07"
8474552,"Fabian","Brunnstrom","76","1985-02-05 16:00:00-08","Jonstorp",NULL,"SWE","SWE","6' 1""",206,False,"L",NULL,"L","2021-10-07 16:10:35.504326-07","2021-10-07 16:10:35.504326-07"
